Date,Open,High,Low,Close,Volume,SGOL Percent Change
2014-01-09,120.38,120.82,120.38,120.77,32394,0.002656704026567036
2014-01-10,122.0,122.68,122.0,122.56,15714,0.014821561646104264
2014-01-13,122.6,123.4,122.59,123.4,11139,0.006853785900783338
2014-01-14,122.91,123.33,122.11,122.23,19707,-0.009481361426256107
2014-01-15,121.49,122.11,121.46,121.99,40059,-0.0019635114129101794
2014-01-16,122.14,122.23,121.92,122.1,19361,0.0009017132551849549
2014-01-17,122.74,123.38,122.56,123.29,15119,0.009746109746109788
2014-01-21,121.61,122.29,121.59,122.08,90184,-0.009814259063995467
2014-01-22,122.04,122.04,121.54,121.54,21336,-0.004423328964613282
2014-01-23,123.34,124.35,123.34,124.15,29205,0.021474411716307484
2014-01-24,124.49,124.85,123.97,124.66,26271,0.004107933950865839
2014-01-27,124.07,124.32,123.13,123.32,26835,-0.01074923792716187
2014-01-28,123.77,123.77,122.0,123.25,35433,-0.0005676289328575557
2014-01-29,124.53,124.84,123.4,124.84,24396,0.012900608519269774
2014-01-30,122.03,122.48,121.98,122.15,26184,-0.021547580903556574
2014-01-31,123.05,123.09,121.87,122.39,12570,0.0019647973802701113
2014-02-03,122.9,124.46,122.71,123.71,125000,0.010785194868861758
2014-02-04,122.73,123.43,122.73,123.38,17962,-0.002667528898229743
2014-02-05,124.21,124.21,123.14,123.69,21858,0.002512562814070307
2014-02-06,123.79,123.85,123.31,123.61,14685,-0.0006467782359123042
2014-02-07,123.61,124.59,123.61,124.58,28362,0.007847261548418416
2014-02-10,125.22,125.64,125.21,125.31,29092,0.005859688553540021
2014-02-11,125.88,127.14,125.83,126.83,45102,0.012129917803846535
2014-02-12,126.9,127.33,126.65,126.85,15726,0.00015769139793420095
2014-02-13,127.16,128.03,127.16,128.01,35838,0.009144659046117498
2014-02-14,129.51,129.81,129.22,129.58,42339,0.012264666822904724
2014-02-18,129.92,130.22,129.64,129.87,72471,0.002237999691310222
2014-02-19,129.8,129.93,128.65,128.73,49028,-0.008778008778008939
2014-02-20,129.3,130.22,128.94,130.06,27540,0.010331702011963095
2014-02-21,130.02,130.56,129.71,130.13,20156,0.0005382131324003225
2014-02-24,131.0,131.58,131.0,131.4,26319,0.009759471297932976
2014-02-25,131.08,132.1,131.08,131.76,36867,0.002739726027397138
2014-02-26,131.01,131.22,129.9,130.57,39536,-0.009031572556162715
2014-02-27,130.91,131.17,130.52,130.83,14605,0.0019912690510839326
2014-02-28,130.83,130.83,129.71,130.1,18195,-0.00557975999388538
2014-03-03,132.54,133.18,132.41,132.91,81606,0.02159877017678702
2014-03-04,131.03,131.8,130.89,131.18,81597,-0.013016326837709702
2014-03-05,131.3,131.78,131.13,131.42,18528,0.0018295471870710678
2014-03-06,132.23,132.99,132.05,132.7,20629,0.009739765636889386
2014-03-07,130.73,131.78,130.73,131.68,17734,-0.0076865109269026455
2014-03-10,131.4,132.11,131.39,131.65,20700,-0.00022782503037666046
2014-03-11,132.52,132.69,131.55,132.39,30313,0.005620964679073248
2014-03-12,134.21,134.65,134.0,134.37,43779,0.014955812372535737
2014-03-13,134.32,135.09,134.18,134.82,41784,0.0033489618218351946
2014-03-14,136.23,136.23,134.96,135.73,46771,0.00674974039460019
2014-03-17,135.39,135.88,134.0,134.26,35002,-0.010830324909747335
2014-03-18,132.95,133.68,132.91,133.2,29750,-0.00789512885446153
2014-03-19,132.15,132.22,130.26,130.61,67562,-0.019444444444444264
2014-03-20,130.24,130.85,130.1,130.38,20047,-0.0017609677666335921
2014-03-21,131.54,131.58,130.96,131.0,18589,0.004755330572173699
2014-03-24,129.35,129.53,128.55,128.74,22453,-0.017251908396946458
2014-03-25,128.89,129.24,128.77,128.88,43521,0.001087463103930375
2014-03-26,128.65,128.82,127.62,127.92,24292,-0.007448789571694592
2014-03-27,127.45,127.59,126.82,127.07,29594,-0.0066447779862414125
2014-03-28,126.61,127.38,126.3,127.03,13153,-0.0003147871252064949
2014-03-31,126.91,127.13,126.01,126.07,25265,-0.007557269936235622
2014-04-01,126.1,126.25,125.5,125.78,37342,-0.0023003093519472495
2014-04-02,126.8,127.08,126.66,126.69,15747,0.007234854507870869
2014-04-03,126.19,126.61,126.07,126.36,10015,-0.0026047833293866285
2014-04-04,127.62,128.29,127.38,128.03,43841,0.013216207660652124
2014-04-07,127.52,127.88,127.34,127.38,12414,-0.005076935093337509
2014-04-08,128.63,128.73,128.45,128.55,15993,0.009185115402732036
2014-04-09,127.98,129.11,127.8,128.76,9415,0.0016336056009333966
2014-04-10,129.45,129.79,129.44,129.48,12035,0.005591798695246952
2014-04-11,129.56,129.76,129.21,129.46,17537,-0.00015446400988550213
2014-04-14,130.35,130.57,130.13,130.31,30631,0.006565734589834671
2014-04-15,127.23,128.13,127.01,127.99,17751,-0.017803698871920903
2014-04-16,127.7,128.0,127.49,127.89,7418,-0.000781311039924959
2014-04-17,127.82,127.9,127.06,127.2,42829,-0.005395261552897046
2014-04-21,126.52,126.67,126.25,126.67,16831,-0.004166666666666652
2014-04-22,126.61,126.61,125.36,126.26,32968,-0.0032367569274492913
2014-04-23,126.15,126.24,125.87,126.13,15751,-0.0010296214161255035
2014-04-24,125.21,127.51,125.21,126.98,40508,0.006739078728296377
2014-04-25,127.59,128.13,127.58,127.87,16484,0.007008977791778337
2014-04-28,127.73,127.73,126.95,127.31,10605,-0.00437944787674982
2014-04-29,127.67,127.72,127.11,127.27,10223,-0.0003141937004164097
2014-04-30,126.67,127.41,126.3,126.68,31999,-0.004635813624577545
2014-05-01,125.54,126.21,125.5,126.21,21446,-0.0037101357751816444
2014-05-02,126.13,128.08,125.77,127.46,33176,0.009904128040567395
2014-05-05,128.96,128.97,128.5,128.7,20012,0.00972854228777642
2014-05-06,128.48,128.49,128.19,128.44,8759,-0.002020202020201922
2014-05-07,127.92,127.97,126.39,126.59,25406,-0.014403612581750158
2014-05-08,126.55,126.76,126.37,126.58,12531,-7.899518129395044e-05
2014-05-09,126.77,126.8,126.29,126.57,13761,-7.900142202565963e-05
2014-05-12,127.81,127.84,127.17,127.25,11184,0.005372521134550112
2014-05-13,127.24,127.38,126.92,127.06,9125,-0.0014931237721020896
2014-05-14,128.31,128.35,128.0,128.22,13940,0.009129545096804526
2014-05-15,127.18,127.75,127.0,127.44,25056,-0.006083294337856815
2014-05-16,126.79,127.06,126.76,126.87,12916,-0.004472693032015029
2014-05-19,127.72,127.87,126.92,127.03,13364,0.001261133443682505
2014-05-20,126.5,127.24,126.5,127.12,16721,0.0007084940565220688
2014-05-21,126.62,126.82,126.0,126.82,16581,-0.002359974826935285
2014-05-22,127.56,127.67,127.0,127.06,7018,0.0018924459864375631
2014-05-23,126.98,127.0,126.7,126.92,29769,-0.0011018416496143546
2014-05-27,125.34,125.39,124.16,124.27,44574,-0.02087929404349198
2014-05-28,123.89,124.05,123.36,123.54,67617,-0.005874305946728775
2014-05-29,123.12,123.78,123.12,123.3,28375,-0.0019426906265177513
2014-05-30,123.07,123.47,121.96,122.77,19370,-0.004298459042984648
2014-06-02,122.1,122.63,122.01,122.08,30810,-0.005620265537183311
2014-06-03,122.11,122.44,121.74,122.35,30847,0.0022116644823066967
2014-06-04,122.43,122.47,122.02,122.09,19602,-0.0021250510829586844
2014-06-05,122.92,123.17,122.92,123.0,23768,0.00745351789663351
2014-06-06,123.02,123.07,122.31,122.98,18589,-0.0001626016260162233
2014-06-09,123.12,123.16,122.97,123.05,9047,0.0005691982436168974
2014-06-10,123.69,123.8,123.61,123.8,9678,0.006095083299471726
2014-06-11,123.89,123.92,123.65,123.77,9874,-0.00024232633279486215
2014-06-12,124.27,125.05,124.22,124.97,26789,0.00969540276318992
2014-06-13,124.94,125.37,124.94,125.35,11585,0.0030407297751460227
2014-06-16,125.35,125.41,124.72,124.72,20438,-0.005025927403270791
2014-06-17,124.29,124.74,124.19,124.74,16567,0.00016035920461821007
2014-06-18,124.57,125.11,124.55,125.09,20254,0.0028058361391696263
2014-06-19,126.72,129.62,126.72,129.44,62332,0.03477496202734032
2014-06-20,128.75,129.51,128.7,128.97,39632,-0.003631025957972822
2014-06-23,129.09,129.37,128.87,129.27,17442,0.0023261223540358422
2014-06-24,129.74,129.78,129.26,129.46,21031,0.0014697919084087907
2014-06-25,129.31,130.0,129.14,129.46,29341,0.0
2014-06-26,129.14,129.25,128.69,129.16,29694,-0.0023173180905299295
2014-06-27,129.43,129.64,129.21,129.38,23511,0.0017033137194177872
2014-06-30,129.03,130.44,128.88,130.44,63170,0.008192920080383415
2014-07-01,130.5,130.5,130.11,130.23,54909,-0.0016099356025759404
2014-07-02,130.23,130.66,130.17,130.23,28136,0.0
2014-07-03,129.31,129.65,129.31,129.51,10152,-0.005528680027643396
2014-07-07,128.9,129.46,128.72,129.46,31603,-0.0003860705737007697
2014-07-08,129.71,130.0,128.97,129.5,13519,0.0003089757454040054
2014-07-09,130.06,130.72,129.76,130.35,12065,0.006563706563706528
2014-07-10,131.62,131.72,131.02,131.08,29322,0.005600306866129889
2014-07-11,130.94,131.34,130.94,131.29,14180,0.0016020750686602803
2014-07-14,127.99,128.48,127.89,128.16,30977,-0.02384035341610169
2014-07-15,128.41,128.77,126.91,126.98,52214,-0.009207240948813977
2014-07-16,127.43,127.89,127.3,127.35,13882,0.0029138446999525947
2014-07-17,127.95,130.22,127.82,129.57,53398,0.017432273262661946
2014-07-18,128.29,128.66,128.18,128.6,10216,-0.007486300841244131
2014-07-21,129.0,129.0,128.7,128.82,15067,0.0017107309486781297
2014-07-22,128.82,128.9,127.92,128.19,38086,-0.0048905449464368145
2014-07-23,128.16,128.41,127.97,128.06,11332,-0.0010141196661205276
2014-07-24,127.28,127.28,126.34,126.77,32079,-0.010073403092300537
2014-07-25,126.91,128.36,126.91,128.29,44170,0.011990218505955719
2014-07-28,127.93,128.14,127.86,128.08,8009,-0.0016369163613686455
2014-07-29,128.26,128.32,127.2,127.6,24304,-0.0037476577139289313
2014-07-30,127.37,127.37,126.87,127.25,64553,-0.002742946708463867
2014-07-31,126.32,126.62,125.71,125.8,104748,-0.011394891944990215
2014-08-01,126.9,127.22,126.76,126.85,47185,0.008346581875993575
2014-08-04,126.83,126.83,126.19,126.4,19265,-0.0035474970437523456
2014-08-05,126.14,126.91,125.87,126.37,18396,-0.0002373417721519555
2014-08-06,128.2,128.44,128.0,128.15,39612,0.01408562158740212
2014-08-07,127.95,128.97,127.95,128.72,34504,0.004447912602419057
2014-08-08,128.56,128.77,128.41,128.69,14937,-0.00023306401491607343
2014-08-11,128.34,128.47,128.11,128.41,32019,-0.002175771233196011
2014-08-12,128.87,129.22,128.33,128.42,26066,7.787555486316045e-05
2014-08-13,128.72,128.93,128.41,128.68,38407,0.002024606759071901
2014-08-14,128.68,128.98,128.61,128.8,34918,0.000932545850170996
2014-08-15,126.98,128.49,126.84,127.95,36428,-0.006599378881987694
2014-08-18,127.23,127.5,127.18,127.39,10482,-0.004376709652207933
2014-08-19,127.4,127.41,126.92,127.1,21354,-0.0022764738205510726
2014-08-20,127.16,127.22,126.37,126.64,16703,-0.0036191974822973316
2014-08-21,125.15,125.59,124.97,125.26,32816,-0.010897030953884945
2014-08-22,125.43,125.69,125.0,125.56,14060,0.002395018361807333
2014-08-25,125.28,125.4,125.12,125.13,16957,-0.003424657534246589
2014-08-26,126.32,126.32,125.74,125.76,21718,0.005034763845600754
2014-08-27,125.98,126.15,125.73,125.81,20438,0.00039758269720091555
2014-08-28,126.55,126.71,126.32,126.44,30634,0.005007551069072358
2014-08-29,126.23,126.49,126.11,126.3,8194,-0.0011072445428661482
2014-09-02,124.36,124.48,123.74,124.11,214249,-0.017339667458432295
2014-09-03,124.16,124.59,124.08,124.56,44162,0.0036258158085569203
2014-09-04,124.86,125.01,123.61,123.86,27245,-0.005619781631342358
2014-09-05,124.25,124.41,124.05,124.4,22115,0.004359761020507058
2014-09-08,123.99,123.99,122.81,123.17,27152,-0.00988745980707395
2014-09-09,122.92,123.26,122.36,123.21,28513,0.000324754404481542
2014-09-10,122.46,122.8,121.97,122.61,21520,-0.0048697345994642705
2014-09-11,121.97,122.04,121.2,121.84,20221,-0.006280075034662769
2014-09-12,120.97,121.16,120.43,120.71,25125,-0.009274458305975175
2014-09-15,121.07,121.14,120.78,121.0,15389,0.002402452158064783
2014-09-16,121.17,121.59,120.8,121.12,9019,0.0009917355371902303
2014-09-17,121.24,121.39,119.8,119.8,27365,-0.01089828269484816
2014-09-18,119.7,120.3,119.65,120.13,23612,0.0027545909849748806
2014-09-19,119.8,119.87,119.04,119.39,70841,-0.006159993340547731
2014-09-22,118.97,119.6,118.91,119.12,103275,-0.002261495937683211
2014-09-23,120.25,120.31,119.68,119.92,17427,0.00671591672263272
2014-09-24,119.44,119.73,119.26,119.32,19721,-0.0050033355570381355
2014-09-25,118.61,120.02,118.55,119.77,22137,0.0037713711029165875
2014-09-26,119.37,119.37,118.9,119.35,32176,-0.003506721215663422
2014-09-29,119.56,119.68,119.23,119.28,30095,-0.0005865102639295294
2014-09-30,118.78,119.56,118.24,118.48,25561,-0.0067069081153587895
2014-10-01,118.96,119.5,118.96,119.17,31320,0.005823767724510542
2014-10-02,119.17,119.36,118.75,118.99,31598,-0.0015104472602165409
2014-10-03,117.41,117.68,116.71,116.83,52624,-0.018152785948398975
