Date,Open,High,Low,Close,Volume,IJS Percent Change
2013-06-13,93.05,94.89,92.84,94.75,56829,0.016630901287553623
2013-06-14,94.59,94.86,93.48,93.77,288891,-0.010343007915567304
2013-06-17,94.61,94.9,93.89,94.38,104153,0.006505278873840226
2013-06-18,94.66,95.82,94.62,95.58,59224,0.012714558169103718
2013-06-19,95.62,95.67,94.26,94.34,116129,-0.012973425402803884
2013-06-20,92.99,93.22,91.81,92.12,129653,-0.023531905872376524
2013-06-21,92.24,92.63,91.23,92.49,121297,0.004016500217107977
2013-06-24,91.49,92.02,90.64,91.29,202159,-0.012974375608173716
2013-06-25,92.07,92.41,91.55,92.24,140533,0.010406397195749761
2013-06-26,92.7,92.73,91.83,92.09,190207,-0.0016261925411967804
2013-06-27,92.73,93.85,92.73,93.76,48340,0.018134433706157083
2013-06-28,93.6,94.08,93.29,93.44,158557,-0.0034129692832765013
2013-07-01,93.89,95.09,93.71,94.64,579945,0.012842465753424737
2013-07-02,94.73,95.4,94.22,94.87,213829,0.0024302620456466695
2013-07-03,94.43,95.3,94.29,95.02,113765,0.001581110993991608
2013-07-05,96.08,96.35,95.06,96.35,124859,0.01399705325194689
2013-07-08,96.88,97.15,96.55,96.83,108970,0.004981837052413063
2013-07-09,97.53,98.1,97.17,98.0,517546,0.01208303211814532
2013-07-10,97.92,98.31,97.69,98.25,168569,0.0025510204081633514
2013-07-11,99.43,99.43,98.78,99.17,142793,0.0093638676844785
2013-07-12,99.14,99.52,99.03,99.26,162923,0.0009075325199152662
2013-07-15,99.48,99.98,99.3,99.89,163872,0.006346967559943462
2013-07-16,99.94,99.97,99.4,99.55,132107,-0.003403744118530394
2013-07-17,100.16,100.3,99.66,99.77,97337,0.0022099447513812542
2013-07-18,100.0,101.02,100.0,100.71,99518,0.009421669840633529
2013-07-19,100.56,100.8,100.39,100.76,61970,0.0004964750273062091
2013-07-22,100.71,101.29,100.71,101.13,157483,0.0036720921000394924
2013-07-23,101.28,101.33,100.66,100.86,104133,-0.002669830910708937
2013-07-24,101.31,101.35,99.94,100.13,77535,-0.0072377553043823095
2013-07-25,99.94,100.93,99.78,100.92,120663,0.00788974333366621
2013-07-26,100.33,100.51,99.65,100.31,67824,-0.0060443915973047435
2013-07-29,99.97,100.47,99.32,99.45,86180,-0.008573422390589114
2013-07-30,99.93,100.1,99.39,99.79,52972,0.0034188034188034067
2013-07-31,100.1,100.57,99.57,99.57,84697,-0.002204629722417195
2013-08-01,100.45,101.05,100.34,100.93,94497,0.01365873254996508
2013-08-02,100.61,101.0,100.42,100.94,110540,9.90785693053553e-05
2013-08-05,100.87,101.4,100.64,101.36,122497,0.004160887656033285
2013-08-06,101.17,101.17,100.13,100.4,71717,-0.009471191791633693
2013-08-07,100.04,100.22,99.66,99.75,74085,-0.006474103585657476
2013-08-08,100.3,100.59,99.79,100.26,57388,0.005112781954887291
2013-08-09,100.12,100.52,99.7,100.12,113377,-0.0013963694394574233
2013-08-12,99.59,100.62,99.5,100.56,247834,0.0043947263284058735
2013-08-13,100.62,100.65,99.91,100.48,161008,-0.0007955449482895949
2013-08-14,100.45,100.68,100.15,100.2,216703,-0.002786624203821697
2013-08-15,99.17,99.21,98.28,98.36,154463,-0.018363273453093854
2013-08-16,98.15,98.59,97.87,98.09,133425,-0.002745018300121971
2013-08-19,98.02,98.17,97.2,97.22,92639,-0.008869405647874418
2013-08-20,97.25,98.79,97.25,98.59,88378,0.0140917506685867
2013-08-21,98.24,98.69,97.5,97.8,64480,-0.008012983061162493
2013-08-22,98.44,99.25,98.13,99.11,42826,0.013394683026584975
2013-08-23,99.27,99.32,98.7,99.29,75528,0.0018161638583393813
2013-08-26,99.42,99.61,98.82,99.08,92951,-0.0021150166179877417
2013-08-27,98.0,98.38,96.81,96.86,188163,-0.02240613645538958
2013-08-28,96.86,97.46,96.78,97.08,105392,0.0022713194301053896
2013-08-29,97.05,98.15,96.94,97.82,85459,0.007622579316028055
2013-08-30,97.78,97.78,96.04,96.17,83729,-0.016867716213453177
2013-09-03,97.61,97.94,95.89,96.58,122676,0.004263283768326964
2013-09-04,96.67,97.39,96.38,97.31,96088,0.007558500724787809
2013-09-05,97.48,97.88,97.37,97.49,33145,0.001849758503750909
2013-09-06,98.05,98.22,96.33,97.73,54890,0.002461790952918319
2013-09-09,98.05,99.22,97.94,99.18,94872,0.014836795252225476
2013-09-10,99.91,100.08,99.46,100.08,131321,0.00907441016333932
2013-09-11,100.05,100.61,99.87,100.35,58282,0.0026978417266185772
2013-09-12,100.38,100.38,99.61,99.63,52656,-0.007174887892376636
2013-09-13,99.75,100.13,99.61,100.09,41246,0.004617083207869133
2013-09-16,101.29,101.29,100.27,100.37,62683,0.00279748226596066
2013-09-17,100.42,101.16,100.42,101.08,78601,0.007073826840689357
2013-09-18,101.21,102.67,100.44,102.28,68587,0.011871784724970302
2013-09-19,102.55,102.55,101.84,102.1,182394,-0.0017598748533438346
2013-09-20,102.3,102.44,101.99,102.0,60718,-0.0009794319294808007
2013-09-23,102.05,102.37,101.47,102.11,148054,0.001078431372548927
2013-09-24,101.99,102.9,101.43,102.16,109267,0.0004896680050925362
2013-09-25,102.21,102.82,101.8,101.95,55497,-0.0020555990602975083
2013-09-26,102.29,102.78,101.76,102.45,57376,0.004904364884747325
2013-09-27,101.84,102.34,101.78,102.04,46441,-0.004001952171791112
2013-09-30,100.97,102.27,100.84,102.22,174686,0.0017640141121129105
2013-10-01,101.94,103.22,101.94,103.22,776506,0.00978282136568187
2013-10-02,102.55,103.15,102.09,102.55,226641,-0.0064909901181942065
2013-10-03,102.26,102.37,100.92,101.43,187846,-0.010921501706484538
2013-10-04,101.39,102.29,101.29,102.08,60111,0.006408360445627537
2013-10-07,101.07,101.58,100.92,100.94,63459,-0.011167711598746077
2013-10-08,100.9,101.15,99.68,99.81,92480,-0.011194769169803775
2013-10-09,100.09,100.48,99.38,99.92,69735,0.0011020939785593153
2013-10-10,101.04,102.24,100.92,102.06,98692,0.02141713370696552
2013-10-11,101.91,103.61,101.8,103.61,86102,0.015187144816774412
2013-10-14,102.92,104.1,102.73,104.05,74049,0.004246694334523626
2013-10-15,103.89,103.98,103.06,103.23,297639,-0.007880826525708762
2013-10-16,103.92,104.45,103.7,104.26,209417,0.009977719655138939
2013-10-17,103.99,105.19,103.99,105.19,238991,0.008920007673124841
2013-10-18,105.86,106.54,105.51,106.46,82715,0.012073391006749645
2013-10-21,106.68,106.8,106.25,106.33,153797,-0.0012211159120796289
2013-10-22,106.78,107.23,106.44,106.68,185813,0.003291639236339794
2013-10-23,106.35,106.47,105.81,106.37,68782,-0.002905886764154486
2013-10-24,106.41,106.86,106.06,106.74,49859,0.003478424367772792
2013-10-25,106.97,107.0,106.36,106.87,201937,0.0012179126850291322
2013-10-28,107.13,107.15,106.5,106.94,92685,0.00065500140357444
2013-10-29,107.35,107.47,106.59,107.32,63583,0.0035533944267813755
2013-10-30,107.49,107.49,106.14,106.36,115528,-0.008945210585165841
2013-10-31,106.4,106.61,105.63,105.78,134315,-0.00545317788642341
2013-11-01,105.87,105.97,104.64,105.53,82575,-0.0023633957269805217
2013-11-04,105.86,106.71,105.57,106.7,131642,0.01108689472188007
2013-11-05,106.18,106.7,105.77,106.47,55306,-0.0021555763823805085
2013-11-06,107.02,107.02,106.15,106.24,47289,-0.002160232929463768
2013-11-07,106.77,106.77,104.45,104.5,60901,-0.01637801204819267
2013-11-08,104.62,106.42,104.5,106.3,63102,0.017224880382775032
2013-11-11,106.13,106.39,105.73,106.18,73670,-0.001128880526810816
2013-11-12,105.97,106.17,105.52,106.17,35489,-9.417969485780997e-05
2013-11-13,105.52,106.94,105.44,106.94,64931,0.007252519544127312
2013-11-14,107.07,107.24,106.31,107.06,52889,0.001122124555825721
2013-11-15,107.12,107.43,106.67,107.3,107853,0.0022417336073230487
2013-11-18,107.68,107.85,106.69,106.93,65842,-0.0034482758620688614
2013-11-19,106.89,107.55,106.09,106.37,91657,-0.005237070981015668
2013-11-20,106.77,107.0,105.88,106.26,44642,-0.0010341261633919352
2013-11-21,106.54,108.12,106.54,108.03,51680,0.016657255787690506
2013-11-22,108.17,108.72,107.77,108.62,57959,0.005461445894658912
2013-11-25,108.93,109.05,108.47,108.51,93082,-0.0010127048425704333
2013-11-26,108.85,109.7,108.75,109.45,80787,0.008662796055663113
2013-11-27,109.64,110.18,109.45,110.17,41385,0.006578346276838731
2013-11-29,110.55,110.8,110.1,110.28,38909,0.0009984569301988433
2013-12-02,110.14,110.14,108.45,108.88,120859,-0.012694958287994274
2013-12-03,108.69,109.09,107.98,108.51,68287,-0.00339823659074201
2013-12-04,108.02,109.05,107.1,108.16,50365,-0.003225509169661911
2013-12-05,108.0,108.57,107.83,108.27,51718,0.00101701183431957
2013-12-06,109.13,109.58,108.95,109.14,39722,0.008035466888334675
2013-12-09,109.24,109.34,108.44,108.75,146796,-0.003573391973611839
2013-12-10,108.58,108.89,107.63,107.66,84132,-0.010022988505747121
2013-12-11,107.79,107.83,106.04,106.32,83218,-0.012446591120193196
2013-12-12,106.55,107.04,106.24,106.53,137806,0.0019751693002258985
2013-12-13,106.95,107.38,106.39,107.0,94488,0.004411902750399044
2013-12-16,107.28,108.39,107.28,108.18,84210,0.011028037383177702
2013-12-17,108.28,108.28,107.45,108.01,72202,-0.0015714549824367152
2013-12-18,108.04,109.24,107.0,109.21,108567,0.011110082399777621
2013-12-19,109.1,109.16,108.34,108.47,79249,-0.006775936269572291
2013-12-20,108.54,110.43,108.54,110.24,80429,0.016317875910389912
2013-12-23,110.43,110.79,110.07,110.73,130122,0.004444847605225011
2013-12-24,110.79,111.55,110.77,111.26,43079,0.004786417411722255
2013-12-26,111.81,111.84,111.19,111.34,89653,0.0007190364911018321
2013-12-27,111.6,112.1,110.99,111.37,63512,0.00026944494341663017
2013-12-30,111.4,111.67,111.25,111.35,86531,-0.00017958157493047633
2013-12-31,111.66,111.91,111.26,111.26,191123,-0.0008082622361921254
2014-01-02,111.04,111.05,109.91,110.33,245512,-0.008358799209059908
2014-01-03,110.57,110.95,110.32,110.7,152344,0.003353575636726225
2014-01-06,111.2,111.2,109.79,109.83,166473,-0.00785907859078594
2014-01-07,110.2,111.05,110.1,110.56,99128,0.0066466357097332285
2014-01-08,110.64,110.64,109.74,110.13,212954,-0.003889290882778673
2014-01-09,110.35,110.5,109.43,110.1,123704,-0.0002724053391446324
2014-01-10,110.17,110.43,109.66,110.43,109471,0.002997275204359884
2014-01-13,110.03,110.24,108.63,109.15,124907,-0.011591053155845299
2014-01-14,109.79,110.33,109.49,110.28,82886,0.010352725606962876
2014-01-15,110.55,111.2,110.35,111.11,120813,0.007526296699310819
2014-01-16,111.03,111.17,110.63,110.95,123691,-0.001440014400143963
2014-01-17,110.9,110.9,110.29,110.51,72130,-0.0039657503379900705
2014-01-21,111.24,111.32,110.56,111.2,96280,0.006243778843543657
2014-01-22,111.28,111.84,111.1,111.75,97178,0.00494604316546754
2014-01-23,111.25,111.54,110.45,111.01,119033,-0.0066219239373601635
2014-01-24,110.47,110.47,108.44,108.66,147700,-0.021169264030267643
2014-01-27,109.04,109.04,107.09,107.55,129158,-0.010215350635008225
2014-01-28,107.71,108.31,107.6,108.28,111617,0.006787540678754089
2014-01-29,107.51,107.96,106.7,107.08,75249,-0.01108237901736242
2014-01-30,107.71,108.82,107.36,108.02,241710,0.008778483376914448
2014-01-31,106.28,108.07,106.28,107.35,150303,-0.006202555082392203
2014-02-03,107.16,107.29,104.16,104.48,301975,-0.026734979040521578
2014-02-04,104.9,105.48,104.19,105.08,154824,0.005742725880551136
2014-02-05,104.56,104.79,103.5,104.35,162565,-0.006947087933003471
2014-02-06,104.63,105.73,104.63,105.37,76417,0.009774796358409388
2014-02-07,105.79,106.24,105.24,105.9,86627,0.005029894656923162
2014-02-10,105.63,106.66,105.22,106.09,111564,0.0017941454202077267
2014-02-11,106.26,107.27,106.05,106.96,81035,0.008200584409463474
2014-02-12,107.01,107.76,106.82,107.23,104963,0.0025243081525805344
2014-02-13,106.5,108.86,106.41,108.66,80741,0.013335820199571025
2014-02-14,108.46,109.11,108.04,108.95,75118,0.002668875391128367
2014-02-18,109.37,109.98,108.95,109.89,136931,0.008627810922441359
2014-02-19,109.57,110.3,108.73,108.78,180541,-0.010101010101010055
2014-02-20,108.91,110.0,108.66,109.87,71955,0.01002022430593863
2014-02-21,110.04,110.32,109.8,109.89,51379,0.00018203331209609708
2014-02-24,110.15,111.43,110.15,110.7,100652,0.0073710073710073765
2014-02-25,110.79,111.24,110.37,110.66,84563,-0.00036133694670281713
2014-02-26,110.79,112.22,110.68,111.5,75795,0.007590818724019455
2014-02-27,111.33,112.11,111.23,112.11,61406,0.005470852017937178
2014-02-28,112.11,113.04,111.85,112.32,62706,0.0018731602890018628
2014-03-03,111.5,112.05,110.74,111.74,163687,-0.0051638176638176825
2014-03-04,112.83,114.81,112.25,114.22,83790,0.022194379810273945
2014-03-05,114.16,114.2,113.69,113.94,140359,-0.002451409560497275
2014-03-06,114.11,114.45,113.77,114.25,100365,0.002720730208881861
2014-03-07,114.93,114.93,113.85,114.36,86799,0.0009628008752735617
2014-03-10,114.16,114.32,113.59,114.17,111948,-0.0016614200769499154
2014-03-11,114.3,114.4,112.7,113.13,151056,-0.009109223088377028
2014-03-12,112.61,113.44,112.33,113.35,93496,0.0019446654291523924
2014-03-13,113.69,113.76,111.69,112.14,197420,-0.010674900749889638
2014-03-14,111.78,113.0,111.69,112.66,85919,0.004637060816836014
2014-03-17,113.11,113.9,113.09,113.19,75380,0.00470442037990404
2014-03-18,113.49,114.62,113.2,114.59,78850,0.01236858379715522
2014-03-19,114.53,114.59,113.24,113.91,82234,-0.00593420019198887
2014-03-20,113.61,114.4,113.37,114.24,41880,0.002897023966289103
2014-03-21,114.5,115.46,114.22,114.27,55997,0.0002626050420169168
2014-03-24,114.62,114.81,112.86,113.65,162099,-0.0054257460400803925
2014-03-25,113.68,114.26,112.63,113.17,65099,-0.004223493180818383
2014-03-26,113.87,113.87,111.32,111.32,93699,-0.016347088451002967
2014-03-27,111.31,111.95,110.69,111.04,124841,-0.002515271289974752
2014-03-28,111.35,112.85,111.14,111.47,102922,0.003872478386167
2014-03-31,112.12,113.62,111.83,113.45,92229,0.017762626715708274
2014-04-01,113.52,114.58,113.46,114.58,620073,0.009960334949316918
2014-04-02,114.44,115.26,114.25,115.16,433021,0.005061965438994509
2014-04-03,115.07,115.22,114.02,114.38,322431,-0.006773185133727044
2014-04-04,115.19,115.25,112.12,112.5,160067,-0.016436439937051905
2014-04-07,112.11,112.16,110.75,111.2,168705,-0.011555555555555541
2014-04-08,111.25,112.57,111.02,112.09,132396,0.008003597122302253
2014-04-09,112.28,112.91,111.57,112.9,96148,0.007226335980015985
2014-04-10,112.76,112.81,110.04,110.48,156695,-0.021434898139946923
2014-04-11,109.57,110.42,108.79,109.19,139123,-0.011676321506155052
2014-04-14,110.08,110.46,108.81,109.7,179918,0.004670757395365932
2014-04-15,110.0,110.49,108.31,110.14,137652,0.004010938924339014
2014-04-16,110.81,110.98,110.23,110.85,353684,0.0064463410205193306
2014-04-17,110.62,111.71,110.46,111.44,81184,0.005322507893549933
2014-04-21,111.51,111.89,111.0,111.74,128982,0.0026920315865039957
2014-04-22,112.15,113.01,111.82,112.74,95112,0.008949346697691096
2014-04-23,112.75,113.05,112.2,112.21,116663,-0.004701082135887935
2014-04-24,112.93,112.93,111.51,112.13,83570,-0.0007129489350324869
2014-04-25,111.93,111.93,110.44,110.72,123520,-0.012574690091857632
2014-04-28,111.12,111.53,108.97,110.21,176187,-0.004606213872832443
2014-04-29,110.74,111.22,110.36,110.43,106891,0.001996189093548706
2014-04-30,110.0,110.89,109.41,110.85,113408,0.00380331431676173
2014-05-01,110.52,111.38,109.53,110.59,107184,-0.0023455119530896296
2014-05-02,110.73,111.91,110.54,110.67,138259,0.0007233927118184269
2014-05-05,110.1,110.81,109.38,110.36,130561,-0.0028011204481792618
2014-05-06,110.33,110.33,108.85,108.88,97258,-0.013410656034795299
2014-05-07,109.1,109.75,108.01,109.74,101172,0.007898603967670725
2014-05-08,109.63,110.65,108.48,108.79,135015,-0.008656825223254838
2014-05-09,108.46,109.8,108.27,109.78,102149,0.009100101112234471
2014-05-12,110.25,112.46,110.23,112.05,158567,0.020677719074512657
2014-05-13,111.91,112.31,110.93,111.01,94602,-0.009281570727353805
2014-05-14,110.67,110.67,108.82,109.03,143909,-0.017836230970182942
2014-05-15,108.48,108.61,107.11,108.46,110552,-0.005227918921397845
2014-05-16,108.58,109.21,107.97,109.21,217064,0.006914991702009932
2014-05-19,109.0,110.31,108.75,109.98,80543,0.007050636388609144
2014-05-20,109.68,109.68,107.85,108.45,156178,-0.013911620294599025
2014-05-21,109.02,109.3,108.03,108.82,104843,0.0034117104656523622
2014-05-22,109.04,110.04,108.77,109.71,58370,0.0081786436316853
2014-05-23,109.73,110.85,109.54,110.83,97006,0.010208732111931518
